log_date,active_tname,fans_label,uu,uu_non,uu_asc,uu_des,uu_month_ratio,uu_non_month_ratio,uu_asc_month_ratio,uu_des_month_ratio
20191231,电视剧,2,19,16,3,0,1.117647059,0.941176471,0.176470588,
20191231,电视剧,3,12,12,0,0,1,1,,
20191231,电视剧,4,4,4,0,0,1,1,,
20191231,电视剧,5,4,4,0,0,1,1,,
20191231,番剧,1,3406,3335,0,6,1.011883541,0.990790255,,0.001782531
20191231,番剧,2,1852,1811,34,1,1.019823789,0.997246696,0.018722467,0.000550661
20191231,番剧,3,823,814,8,0,0.996368039,0.985472155,0.00968523,
20191231,番剧,4,151,147,4,0,1.006666667,0.98,0.026666667,
20191231,番剧,5,19,18,1,0,1.055555556,1,0.055555556,
20191231,知识,1,107743,99950,0,36,1.061193736,0.984438097,,0.000354575
20191231,知识,2,24089,22214,1581,12,1.054500088,0.972421642,0.069208545,0.000525302
20191231,知识,3,8866,8283,548,3,1.043672749,0.975044144,0.064508534,0.000353149
20191231,知识,4,2406,2213,184,0,1.072192513,0.986185383,0.081996435,
20191231,知识,5,308,283,23,0,1.088339223,1,0.081272085,
20191231,纪录片,1,22718,21329,0,5,1.052441397,0.988094135,,0.000231632
20191231,纪录片,2,1677,1575,94,1,1.040968343,0.977653631,0.058348852,0.000620732
20191231,纪录片,3,545,519,22,1,1.03219697,0.982954545,0.041666667,0.001893939
20191231,纪录片,4,136,132,3,1,1.007407407,0.977777778,0.022222222,0.007407407
20191231,纪录片,5,29,27,2,0,1,0.931034483,0.068965517,
20191231,舞蹈,1,72488,66980,0,24,1.079638373,0.997602061,,0.000357457
20191231,舞蹈,2,10414,10044,315,7,1.020980392,0.984705882,0.030882353,0.000686275
20191231,舞蹈,3,3284,3160,108,5,1.017978921,0.979541228,0.033477991,0.001549907
20191231,舞蹈,4,939,891,46,0,1.034140969,0.981277533,0.050660793,
20191231,舞蹈,5,139,133,5,0,1.037313433,0.992537313,0.037313433,
20191231,音乐,0,2,2,0,0,1,1,,
20191231,音乐,1,384928,364575,0,139,1.051184511,0.995603315,,0.00037959
20191231,音乐,2,36373,34826,1314,37,1.031360762,0.987495392,0.037258627,0.001049139
20191231,音乐,3,10334,9903,376,4,1.030925778,0.98792897,0.037509976,0.000399042
20191231,音乐,4,2100,1987,99,3,1.047904192,0.991516966,0.049401198,0.001497006
20191231,音乐,5,305,294,10,0,1.033898305,0.996610169,0.033898305,
20191231,鬼畜,1,13730,13521,0,12,0.998545455,0.983345455,,0.000872727
20191231,鬼畜,2,3722,3653,64,3,1.005674142,0.987030532,0.017292624,0.000810592
20191231,鬼畜,3,1555,1530,24,0,1.004521964,0.988372093,0.015503876,
20191231,鬼畜,4,497,488,9,0,1.016359918,0.99795501,0.018404908,
20191231,鬼畜,5,86,84,2,0,1,0.976744186,0.023255814,
20200131,付费,1,3,3,0,0,1,1,,
20200131,付费,2,5,3,0,0,1.666666667,1,,
20200131,付费,3,2,2,0,0,1,1,,
20200131,付费,4,2,2,0,0,1,1,,
20200131,付费,5,1,1,0,0,1,1,,
20200131,动画,0,4,4,0,0,1,1,,
20200131,动画,1,245873,234163,0,155,1.039667304,0.990151887,,0.000655413
20200131,动画,2,33707,32272,1183,48,1.025963353,0.982285262,0.036007792,0.001461009
20200131,动画,3,11290,10779,459,7,1.031709769,0.98501325,0.041944622,0.000639678
20200131,动画,4,2498,2354,134,1,1.056683587,0.995769882,0.056683587,0.000423012
20200131,动画,5,291,264,27,0,1.081784387,0.981412639,0.100371747,
20200131,国创,1,17586,16716,0,10,1.007735946,0.95788207,,0.000573033
20200131,国创,2,2843,2727,98,4,0.960472973,0.921283784,0.033108108,0.001351351
20200131,国创,3,1071,1033,32,0,0.954545455,0.920677362,0.028520499,
20200131,国创,4,255,249,5,0,0.9375,0.915441176,0.018382353,
20200131,国创,5,56,56,0,0,0.965517241,0.965517241,,
20200131,娱乐,1,307761,291943,0,198,1.048132331,0.994261446,,0.000674323
20200131,娱乐,2,48070,46287,1501,47,1.023114252,0.985165163,0.031947046,0.001000341
20200131,娱乐,3,14182,13693,447,6,1.025377775,0.990022413,0.032318704,0.000433808
20200131,娱乐,4,1828,1761,64,0,1.029859155,0.992112676,0.036056338,
20200131,娱乐,5,119,113,4,0,1.034782609,0.982608696,0.034782609,
20200131,广告,1,18619,17905,0,2,1.021506556,0.9823339,,0.000109727
20200131,广告,2,562,544,16,0,1.001782531,0.96969697,0.028520499,
20200131,广告,3,129,127,1,0,1.015748031,1,0.007874016,
20200131,广告,4,18,17,1,0,1.058823529,1,0.058823529,
20200131,广告,5,2,2,0,0,1,1,,
20200131,影视,0,1,1,0,0,1,1,,
20200131,影视,1,362303,343653,0,166,1.047415164,0.993498158,,0.000479905
20200131,影视,2,34255,32804,1202,35,1.026643889,0.983156507,0.036024696,0.001048972
20200131,影视,3,9885,9472,366,6,1.02552132,0.982674551,0.037970744,0.000622471
20200131,影视,4,1799,1719,78,1,1.035693725,0.989637306,0.044905009,0.000575705
20200131,影视,5,244,236,8,0,1.025210084,0.991596639,0.033613445,
20200131,数码,1,50099,47293,0,35,1.044447224,0.985948673,,0.000729668
20200131,数码,2,5425,5089,271,9,1.031172781,0.967306596,0.05151112,0.001710701
20200131,数码,3,1890,1762,115,1,1.035616438,0.965479452,0.063013699,0.000547945
20200131,数码,4,554,516,36,0,1.06743738,0.994219653,0.069364162,
20200131,数码,5,96,91,5,0,1.078651685,1.02247191,0.056179775,
20200131,时尚,1,76866,72254,0,59,1.046507828,0.983716814,,0.000803268
20200131,时尚,2,9561,9094,360,25,1.019731229,0.969923208,0.038395904,0.002666382
20200131,时尚,3,5025,4765,216,13,1.018649909,0.965943645,0.043786742,0.002635313
20200131,时尚,4,2202,2055,142,0,1.051575931,0.981375358,0.067812798,
20200131,时尚,5,375,357,17,0,1.050420168,1,0.047619048,
20200131,游戏,0,5,5,0,0,1,1,,
20200131,游戏,1,1867533,1764615,0,1143,1.050273319,0.992393737,,0.000642807
20200131,游戏,2,122777,116382,5249,402,1.033311171,0.979489812,0.044176436,0.003383297
20200131,游戏,3,34012,32385,1460,26,1.016163246,0.967554002,0.04361985,0.000776792
20200131,游戏,4,6885,6517,349,4,1.039245283,0.983698113,0.052679245,0.000603774
20200131,游戏,5,923,850,73,0,1.082063306,0.996483001,0.085580305,
20200131,生活,0,8,8,0,0,1,1,,
20200131,生活,1,2074775,1910626,0,791,1.076354213,0.991196802,,0.000410356
20200131,生活,2,98744,92407,4958,231,1.045651414,0.978545636,0.052502833,0.002446179
20200131,生活,3,30696,28784,1614,38,1.031486273,0.967236802,0.054235693,0.001276925
20200131,生活,4,8650,8087,526,5,1.052055461,0.983580637,0.063974702,0.000608125
20200131,生活,5,1277,1187,89,0,1.075821398,1,0.074978939,
20200131,电影,1,32,32,0,0,0.941176471,0.941176471,,
20200131,电影,2,19,18,1,0,0.95,0.9,0.05,
20200131,电影,3,15,14,1,0,1,0.933333333,0.066666667,
20200131,电影,4,9,8,1,0,1.125,1,0.125,
20200131,电影,5,1,1,0,0,1,1,,
20200131,电视剧,1,41,41,0,0,0.976190476,0.976190476,,
20200131,电视剧,2,19,19,0,0,1,1,,
20200131,电视剧,3,12,12,0,0,1,1,,
20200131,电视剧,4,4,4,0,0,1,1,,
20200131,电视剧,5,4,4,0,0,1,1,,
20200131,番剧,1,3468,3398,0,4,1.018203171,0.997651204,,0.001174398
20200131,番剧,2,1877,1846,28,1,1.01349892,0.996760259,0.01511879,0.000539957
20200131,番剧,3,833,819,12,1,1.012150668,0.995139733,0.014580802,0.001215067
20200131,番剧,4,153,148,5,0,1.013245033,0.98013245,0.033112583,
20200131,番剧,5,21,19,2,0,1.105263158,1,0.105263158,
20200131,知识,1,113630,106083,0,61,1.054639281,0.984592967,,0.000566162
20200131,知识,2,25100,23395,1424,19,1.041969364,0.97119017,0.059114118,0.000788742
20200131,知识,3,9268,8638,590,3,1.045341755,0.974283781,0.066546357,0.000338371
20200131,知识,4,2557,2362,186,0,1.062759767,0.981712386,0.077306733,
20200131,知识,5,335,310,25,0,1.087662338,1.006493506,0.081168831,
20200131,纪录片,1,23953,22488,0,6,1.05436218,0.989875869,,0.000264108
20200131,纪录片,2,1716,1634,68,2,1.023255814,0.974358974,0.040548599,0.001192606
20200131,纪录片,3,552,532,17,1,1.012844037,0.976146789,0.031192661,0.001834862
20200131,纪录片,4,142,133,9,0,1.044117647,0.977941176,0.066176471,
20200131,纪录片,5,30,29,1,0,1.034482759,1,0.034482759,
20200131,舞蹈,1,76151,71757,0,39,1.050532502,0.989915572,,0.00053802
20200131,舞蹈,2,10597,10251,269,24,1.017572499,0.984347993,0.025830613,0.00230459
20200131,舞蹈,3,3319,3193,110,5,1.010657734,0.97228989,0.033495737,0.001522533
20200131,舞蹈,4,981,922,57,0,1.044728435,0.981895634,0.060702875,
20200131,舞蹈,5,144,139,5,0,1.035971223,1,0.035971223,
20200131,音乐,0,2,2,0,0,1,1,,
20200131,音乐,1,403476,381173,0,205,1.048185635,0.990244929,,0.000532567
20200131,音乐,2,37518,35793,1421,99,1.031479394,0.984054106,0.03906744,0.002721799
20200131,音乐,3,10545,10071,393,11,1.020418038,0.974550029,0.038029805,0.001064447
20200131,音乐,4,2200,2079,114,0,1.047619048,0.99,0.054285714,
20200131,音乐,5,315,303,11,0,1.032786885,0.993442623,0.036065574,
20200131,鬼畜,1,13784,13459,0,18,1.003932993,0.9802622,,0.001310998
20200131,鬼畜,2,3719,3636,67,6,0.999193982,0.976894143,0.018001075,0.001612037
20200131,鬼畜,3,1569,1528,35,3,1.009003215,0.982636656,0.022508039,0.00192926
20200131,鬼畜,4,504,493,11,0,1.014084507,0.99195171,0.022132797,
20200131,鬼畜,5,90,88,2,0,1.046511628,1.023255814,0.023255814,
20200229,付费,1,2,2,0,0,0.666666667,0.666666667,,
20200229,付费,2,4,3,1,0,0.8,0.6,0.2,
20200229,付费,3,4,2,2,0,2,1,1,
20200229,付费,4,2,2,0,0,1,1,,
20200229,付费,5,1,1,0,0,1,1,,
20200229,动画,0,4,4,0,0,1,1,,
20200229,动画,1,267814,243289,0,197,1.089237126,0.989490509,,0.000801227
20200229,动画,2,35403,32861,2016,43,1.050315958,0.974901356,0.059809535,0.001275699
20200229,动画,3,11724,11038,623,6,1.038441098,0.977679362,0.055181577,0.000531444
20200229,动画,4,2640,2447,186,0,1.056845476,0.979583667,0.074459568,
20200229,动画,5,323,294,29,0,1.109965636,1.010309278,0.099656357,
20200229,国创,1,18786,17206,0,12,1.068236097,0.978391903,,0.000682361
20200229,国创,2,2941,2768,137,7,1.03447063,0.973619416,0.048188533,0.002462188
20200229,国创,3,1100,1050,47,0,1.027077498,0.980392157,0.04388422,
20200229,国创,4,265,252,13,0,1.039215686,0.988235294,0.050980392,
20200229,国创,5,57,56,1,0,1.017857143,1,0.017857143,
20200229,娱乐,1,338186,305872,0,245,1.09885918,0.99386212,,0.000796072
20200229,娱乐,2,49731,47161,2031,74,1.034553776,0.981090077,0.042250884,0.001539422
20200229,娱乐,3,14670,13985,628,7,1.034409815,0.986109152,0.044281484,0.000493583
20200229,娱乐,4,1922,1807,101,1,1.051422319,0.988512035,0.055251641,0.000547046
20200229,娱乐,5,129,117,9,0,1.084033613,0.983193277,0.075630252,
20200229,广告,1,19366,18169,0,4,1.040120307,0.97583114,,0.000214834
20200229,广告,2,589,554,24,3,1.048042705,0.985765125,0.042704626,0.005338078
20200229,广告,3,130,125,4,0,1.007751938,0.968992248,0.031007752,
20200229,广告,4,18,17,1,0,1,0.944444444,0.055555556,
20200229,广告,5,2,2,0,0,1,1,,
20200229,影视,0,1,1,0,0,1,1,,
20200229,影视,1,402961,361059,0,186,1.112220986,0.99656641,,0.000513382
20200229,影视,2,35833,33533,1865,47,1.046066268,0.978922785,0.054444607,0.001372062
20200229,影视,3,10344,9716,558,13,1.046433991,0.982903389,0.056449165,0.001315124
20200229,影视,4,1879,1771,102,0,1.04446915,0.984435798,0.056698166,
20200229,影视,5,245,243,2,0,1.004098361,0.995901639,0.008196721,
20200229,数码,1,55160,49605,0,30,1.10101998,0.990139524,,0.000598814
20200229,数码,2,5760,5263,390,4,1.061751152,0.970138249,0.071889401,0.000737327
20200229,数码,3,1987,1823,151,2,1.051322751,0.964550265,0.07989418,0.001058201
20200229,数码,4,592,541,47,0,1.068592058,0.976534296,0.084837545,
20200229,数码,5,103,95,8,0,1.072916667,0.989583333,0.083333333,
20200229,时尚,1,83489,75054,0,34,1.086162933,0.976426508,,0.000442328
20200229,时尚,2,9902,9256,464,18,1.035665725,0.968099571,0.048530488,0.001882648
20200229,时尚,3,5170,4856,271,9,1.028855721,0.966368159,0.053930348,0.001791045
20200229,时尚,4,2329,2167,158,0,1.057674841,0.984105359,0.071752952,
20200229,时尚,5,409,374,35,0,1.090666667,0.997333333,0.093333333,
20200229,游戏,0,5,5,0,0,1,1,,
20200229,游戏,1,2007654,1845766,0,934,1.075029999,0.988344517,,0.000500125
20200229,游戏,2,130254,119674,8878,185,1.060899028,0.974726537,0.07230996,0.001506797
20200229,游戏,3,35795,33276,2225,34,1.052422674,0.978360579,0.065418088,0.000999647
20200229,游戏,4,7287,6774,502,1,1.0583878,0.983877996,0.072912128,0.000145243
20200229,游戏,5,994,915,78,0,1.076923077,0.991332611,0.084507042,
20200229,生活,0,8,8,0,0,1,1,,
20200229,生活,1,2308725,2039015,0,656,1.112759215,0.982764396,,0.000316179
20200229,生活,2,106586,95848,7926,185,1.079417484,0.970671636,0.080268168,0.001873532
20200229,生活,3,32568,29821,2267,43,1.060985145,0.971494657,0.073853271,0.001400834
20200229,生活,4,9218,8469,692,6,1.06566474,0.979075145,0.08,0.000693642
20200229,生活,5,1399,1277,115,0,1.095536413,1,0.090054816,
20200229,电影,1,31,30,0,0,0.96875,0.9375,,
20200229,电影,2,19,19,0,0,1,1,,
20200229,电影,3,15,15,0,0,1,1,,
20200229,电影,4,9,9,0,0,1,1,,
20200229,电影,5,1,1,0,0,1,1,,
20200229,电视剧,1,39,39,0,0,0.951219512,0.951219512,,
20200229,电视剧,2,18,17,1,0,0.947368421,0.894736842,0.052631579,
20200229,电视剧,3,12,12,0,0,1,1,,
20200229,电视剧,4,4,4,0,0,1,1,,
20200229,电视剧,5,4,4,0,0,1,1,,
20200229,番剧,1,3607,3427,0,2,1.040080738,0.988177624,,0.000576701
20200229,番剧,2,1891,1853,35,1,1.007458711,0.987213639,0.018646777,0.000532765
20200229,番剧,3,835,822,13,0,1.00240096,0.986794718,0.015606242,
20200229,番剧,4,161,153,7,0,1.052287582,1,0.045751634,
20200229,番剧,5,21,21,0,0,1,1,,
20200229,知识,1,129948,111724,0,51,1.143606442,0.983226261,,0.000448825
20200229,知识,2,28138,24044,2642,10,1.121035857,0.957928287,0.105258964,0.000398406
20200229,知识,3,10118,8977,986,8,1.091713423,0.96860164,0.10638757,0.000863185
20200229,知识,4,2798,2516,262,1,1.094251075,0.983965585,0.102463825,0.000391083
20200229,知识,5,368,333,34,0,1.098507463,0.994029851,0.101492537,
20200229,纪录片,1,25162,23481,0,4,1.050473845,0.980294744,,0.000166994
20200229,纪录片,2,1819,1651,144,3,1.06002331,0.962121212,0.083916084,0.001748252
20200229,纪录片,3,581,541,37,1,1.052536232,0.980072464,0.067028986,0.001811594
20200229,纪录片,4,149,139,10,0,1.049295775,0.978873239,0.070422535,
20200229,纪录片,5,32,31,1,0,1.066666667,1.033333333,0.033333333,
20200229,舞蹈,1,79887,74356,0,57,1.049060419,0.976428412,,0.000748513
20200229,舞蹈,2,10779,10349,351,25,1.017174672,0.97659715,0.033122582,0.002359158
20200229,舞蹈,3,3383,3237,125,6,1.019282917,0.975293763,0.037661946,0.001807773
20200229,舞蹈,4,1028,981,43,0,1.047910296,1,0.043832824,
20200229,舞蹈,5,145,144,1,0,1.006944444,1,0.006944444,
20200229,音乐,0,2,2,0,0,1,1,,
20200229,音乐,1,434264,397256,0,205,1.076306893,0.984583965,,0.000508085
20200229,音乐,2,39250,36671,2106,39,1.046164508,0.97742417,0.056133056,0.001039501
20200229,音乐,3,11021,10311,630,9,1.045139877,0.977809388,0.059743954,0.000853485
20200229,音乐,4,2374,2178,187,0,1.079090909,0.99,0.085,
20200229,音乐,5,334,313,20,0,1.06031746,0.993650794,0.063492063,
20200229,鬼畜,1,14454,13612,0,15,1.048607081,0.987521764,,0.001088218
20200229,鬼畜,2,3819,3638,149,6,1.026888949,0.978219952,0.040064533,0.001613337
20200229,鬼畜,3,1625,1546,76,2,1.035691523,0.985340982,0.048438496,0.001274697
20200229,鬼畜,4,528,504,24,0,1.047619048,1,0.047619048,
20200229,鬼畜,5,91,88,3,0,1.011111111,0.977777778,0.033333333,
20200331,付费,1,1,1,0,0,0.5,0.5,,
20200331,付费,2,5,4,1,0,1.25,1,0.25,
20200331,付费,3,4,4,0,0,1,1,,
20200331,付费,4,3,2,1,0,1.5,1,0.5,
20200331,付费,5,1,1,0,0,1,1,,
20200331,动画,0,23,4,0,16,5.75,1,,4
20200331,动画,1,295470,266211,0,222,1.103265699,0.994014503,,0.000828934
20200331,动画,2,37654,34382,2658,68,1.063582182,0.971160636,0.075078383,0.001920741
20200331,动画,3,12342,11444,803,19,1.052712385,0.976117366,0.068491982,0.001620607
20200331,动画,4,2789,2597,180,1,1.056439394,0.983712121,0.068181818,0.000378788
20200331,动画,5,342,319,23,0,1.058823529,0.987616099,0.07120743,
20200331,国创,0,1,0,0,1,,,,
20200331,国创,1,20360,18382,0,10,1.083785798,0.978494624,,0.000532311
20200331,国创,2,2995,2810,152,6,1.018361102,0.955457327,0.051683101,0.002040122
20200331,国创,3,1140,1067,68,0,1.036363636,0.97,0.061818182,
20200331,国创,4,278,262,15,1,1.049056604,0.988679245,0.056603774,0.003773585
20200331,国创,5,58,57,1,0,1.01754386,1,0.01754386,
20200331,娱乐,0,10,0,0,9,,,,
20200331,娱乐,1,372514,336498,0,259,1.101506272,0.995008664,,0.000765851
20200331,娱乐,2,51682,48674,2524,49,1.039231063,0.978745652,0.050753051,0.000985301
20200331,娱乐,3,15352,14437,680,6,1.046489434,0.984117246,0.046353102,0.000408998
20200331,娱乐,4,2025,1899,111,2,1.05359001,0.988033299,0.057752341,0.001040583
20200331,娱乐,5,140,125,11,0,1.085271318,0.968992248,0.085271318,
20200331,广告,1,20721,18913,0,1,1.069967985,0.976608489,,5.16E-05
20200331,广告,2,612,574,28,1,1.039049236,0.974533107,0.0475382,0.001697793
20200331,广告,3,134,128,6,0,1.030769231,0.984615385,0.046153846,
20200331,广告,4,18,17,1,0,1,0.944444444,0.055555556,
20200331,广告,5,3,2,1,0,1.5,1,0.5,
20200331,影视,0,23,1,0,18,23,1,,18
20200331,影视,1,445177,400941,0,214,1.104764481,0.994987108,,0.000531069
20200331,影视,2,37599,34991,2170,56,1.049284179,0.976502107,0.060558703,0.001562805
20200331,影视,3,10737,10132,538,11,1.037993039,0.979505027,0.052010828,0.001063418
20200331,影视,4,1962,1848,109,2,1.044172432,0.983501863,0.05800958,0.001064396
20200331,影视,5,254,243,10,0,1.036734694,0.991836735,0.040816327,
20200331,数码,0,2,0,0,1,,,,
20200331,数码,1,62578,55123,0,37,1.134481508,0.999329224,,0.000670776
20200331,数码,2,6255,5543,585,5,1.0859375,0.962326389,0.1015625,0.000868056
20200331,数码,3,2155,1936,200,2,1.084549572,0.974333166,0.100654253,0.001006543
20200331,数码,4,640,586,53,0,1.081081081,0.989864865,0.089527027,
20200331,数码,5,106,103,3,0,1.029126214,1,0.029126214,
20200331,时尚,0,2,0,0,2,,,,
20200331,时尚,1,92808,82028,0,51,1.111619495,0.982500689,,0.000610859
20200331,时尚,2,10400,9572,607,26,1.05029287,0.966673399,0.061300747,0.002625732
20200331,时尚,3,5342,4977,286,13,1.033268859,0.962669246,0.055319149,0.002514507
20200331,时尚,4,2464,2267,179,1,1.057964792,0.973379133,0.07685702,0.000429369
20200331,时尚,5,452,408,43,0,1.105134474,0.997555012,0.105134474,
20200331,游戏,0,104,5,0,77,20.8,1,,15.4
20200331,游戏,1,2211386,1999126,0,1218,1.101477645,0.995752256,,0.000606678
20200331,游戏,2,140547,126950,11428,339,1.079022525,0.974634176,0.087736269,0.002602607
20200331,游戏,3,38040,34859,2798,39,1.062718257,0.973851097,0.078167342,0.001089538
20200331,游戏,4,7784,7162,595,2,1.06820365,0.982846164,0.081652257,0.000274461
20200331,游戏,5,1066,995,70,0,1.072434608,1.001006036,0.070422535,
20200331,生活,0,101,8,0,72,12.625,1,,9
20200331,生活,1,2574063,2270111,0,848,1.11492837,0.983274751,,0.000367302
20200331,生活,2,115719,102933,10118,243,1.085686676,0.965727206,0.094928039,0.002279849
20200331,生活,3,34877,31518,2836,41,1.070897814,0.967759764,0.087079342,0.001258904
20200331,生活,4,9850,9075,715,6,1.06856151,0.984486874,0.077565632,0.0006509
20200331,生活,5,1497,1386,110,0,1.070050036,0.990707648,0.078627591,
20200331,电影,1,32,31,0,0,1.032258065,1,,
20200331,电影,2,20,20,0,0,1.052631579,1.052631579,,
20200331,电影,3,16,16,0,0,1.066666667,1.066666667,,
20200331,电影,4,9,9,0,0,1,1,,
20200331,电影,5,1,1,0,0,1,1,,
20200331,电视剧,1,38,38,0,0,0.974358974,0.974358974,,
20200331,电视剧,2,18,17,1,0,1,0.944444444,0.055555556,
20200331,电视剧,3,12,12,0,0,1,1,,
20200331,电视剧,4,4,4,0,0,1,1,,
20200331,电视剧,5,4,4,0,0,1,1,,
20200331,番剧,1,3767,3558,0,2,1.044358192,0.986415304,,0.000554477
20200331,番剧,2,1935,1879,43,1,1.023268112,0.993654151,0.022739291,0.000528821
20200331,番剧,3,843,825,16,1,1.009580838,0.988023952,0.019161677,0.001197605
20200331,番剧,4,166,158,8,0,1.031055901,0.98136646,0.049689441,
20200331,番剧,5,20,20,0,0,0.952380952,0.952380952,,
20200331,知识,0,4,0,0,3,,,,
20200331,知识,1,148174,127770,0,59,1.140256102,0.98323945,,0.000454028
20200331,知识,2,31648,26843,3848,21,1.124742341,0.953976828,0.136754567,0.000746322
20200331,知识,3,11172,9793,1241,11,1.104170785,0.967879027,0.122652698,0.001087171
20200331,知识,4,3136,2776,344,1,1.120800572,0.992137241,0.122944961,0.000357398
20200331,知识,5,407,370,36,0,1.105978261,1.005434783,0.097826087,
20200331,纪录片,0,1,0,0,1,,,,
20200331,纪录片,1,24701,24087,0,4,0.981678722,0.957276846,,0.00015897
20200331,纪录片,2,1870,1722,138,2,1.028037383,0.946673997,0.07586586,0.001099505
20200331,纪录片,3,592,549,42,1,1.018932874,0.944922547,0.072289157,0.00172117
